Image,ID,SPECIES,BREED ID,nID,class
german_shorthaired_23,15,2,9,14,German Shorthaired
german_shorthaired_24,15,2,9,14,German Shorthaired
german_shorthaired_25,15,2,9,14,German Shorthaired
german_shorthaired_26,15,2,9,14,German Shorthaired
german_shorthaired_27,15,2,9,14,German Shorthaired
german_shorthaired_28,15,2,9,14,German Shorthaired
german_shorthaired_29,15,2,9,14,German Shorthaired
german_shorthaired_2,15,2,9,14,German Shorthaired
german_shorthaired_30,15,2,9,14,German Shorthaired
german_shorthaired_31,15,2,9,14,German Shorthaired
german_shorthaired_32,15,2,9,14,German Shorthaired
german_shorthaired_33,15,2,9,14,German Shorthaired
german_shorthaired_34,15,2,9,14,German Shorthaired
german_shorthaired_35,15,2,9,14,German Shorthaired
german_shorthaired_36,15,2,9,14,German Shorthaired
german_shorthaired_37,15,2,9,14,German Shorthaired
german_shorthaired_38,15,2,9,14,German Shorthaired
german_shorthaired_39,15,2,9,14,German Shorthaired
german_shorthaired_3,15,2,9,14,German Shorthaired
german_shorthaired_40,15,2,9,14,German Shorthaired
german_shorthaired_41,15,2,9,14,German Shorthaired
german_shorthaired_42,15,2,9,14,German Shorthaired
german_shorthaired_43,15,2,9,14,German Shorthaired
german_shorthaired_44,15,2,9,14,German Shorthaired
german_shorthaired_45,15,2,9,14,German Shorthaired
german_shorthaired_46,15,2,9,14,German Shorthaired
german_shorthaired_47,15,2,9,14,German Shorthaired
german_shorthaired_48,15,2,9,14,German Shorthaired
german_shorthaired_49,15,2,9,14,German Shorthaired
german_shorthaired_4,15,2,9,14,German Shorthaired
german_shorthaired_50,15,2,9,14,German Shorthaired
german_shorthaired_51,15,2,9,14,German Shorthaired
german_shorthaired_52,15,2,9,14,German Shorthaired
german_shorthaired_53,15,2,9,14,German Shorthaired
german_shorthaired_54,15,2,9,14,German Shorthaired
german_shorthaired_55,15,2,9,14,German Shorthaired
german_shorthaired_56,15,2,9,14,German Shorthaired
german_shorthaired_57,15,2,9,14,German Shorthaired
german_shorthaired_58,15,2,9,14,German Shorthaired
german_shorthaired_59,15,2,9,14,German Shorthaired
german_shorthaired_5,15,2,9,14,German Shorthaired
german_shorthaired_60,15,2,9,14,German Shorthaired
german_shorthaired_61,15,2,9,14,German Shorthaired
german_shorthaired_62,15,2,9,14,German Shorthaired
german_shorthaired_63,15,2,9,14,German Shorthaired
german_shorthaired_64,15,2,9,14,German Shorthaired
german_shorthaired_65,15,2,9,14,German Shorthaired
german_shorthaired_66,15,2,9,14,German Shorthaired
german_shorthaired_67,15,2,9,14,German Shorthaired
german_shorthaired_68,15,2,9,14,German Shorthaired
german_shorthaired_69,15,2,9,14,German Shorthaired
german_shorthaired_6,15,2,9,14,German Shorthaired
german_shorthaired_70,15,2,9,14,German Shorthaired
german_shorthaired_71,15,2,9,14,German Shorthaired
german_shorthaired_72,15,2,9,14,German Shorthaired
german_shorthaired_73,15,2,9,14,German Shorthaired
german_shorthaired_74,15,2,9,14,German Shorthaired
german_shorthaired_75,15,2,9,14,German Shorthaired
german_shorthaired_76,15,2,9,14,German Shorthaired
german_shorthaired_77,15,2,9,14,German Shorthaired
german_shorthaired_78,15,2,9,14,German Shorthaired
german_shorthaired_79,15,2,9,14,German Shorthaired
german_shorthaired_7,15,2,9,14,German Shorthaired
german_shorthaired_80,15,2,9,14,German Shorthaired
german_shorthaired_81,15,2,9,14,German Shorthaired
german_shorthaired_82,15,2,9,14,German Shorthaired
german_shorthaired_83,15,2,9,14,German Shorthaired
german_shorthaired_84,15,2,9,14,German Shorthaired
german_shorthaired_85,15,2,9,14,German Shorthaired
german_shorthaired_86,15,2,9,14,German Shorthaired
german_shorthaired_87,15,2,9,14,German Shorthaired
german_shorthaired_88,15,2,9,14,German Shorthaired
german_shorthaired_89,15,2,9,14,German Shorthaired
german_shorthaired_8,15,2,9,14,German Shorthaired
german_shorthaired_90,15,2,9,14,German Shorthaired
german_shorthaired_91,15,2,9,14,German Shorthaired
german_shorthaired_92,15,2,9,14,German Shorthaired
german_shorthaired_93,15,2,9,14,German Shorthaired
german_shorthaired_94,15,2,9,14,German Shorthaired
german_shorthaired_95,15,2,9,14,German Shorthaired
german_shorthaired_96,15,2,9,14,German Shorthaired
german_shorthaired_97,15,2,9,14,German Shorthaired
german_shorthaired_98,15,2,9,14,German Shorthaired
german_shorthaired_99,15,2,9,14,German Shorthaired
german_shorthaired_9,15,2,9,14,German Shorthaired
great_pyrenees_191,16,2,10,15,Great Pyrenees
great_pyrenees_192,16,2,10,15,Great Pyrenees
great_pyrenees_193,16,2,10,15,Great Pyrenees
great_pyrenees_194,16,2,10,15,Great Pyrenees
great_pyrenees_195,16,2,10,15,Great Pyrenees
great_pyrenees_196,16,2,10,15,Great Pyrenees
great_pyrenees_197,16,2,10,15,Great Pyrenees
great_pyrenees_198,16,2,10,15,Great Pyrenees
great_pyrenees_199,16,2,10,15,Great Pyrenees
great_pyrenees_19,16,2,10,15,Great Pyrenees
great_pyrenees_1,16,2,10,15,Great Pyrenees
great_pyrenees_200,16,2,10,15,Great Pyrenees
great_pyrenees_20,16,2,10,15,Great Pyrenees
great_pyrenees_21,16,2,10,15,Great Pyrenees
great_pyrenees_22,16,2,10,15,Great Pyrenees
great_pyrenees_23,16,2,10,15,Great Pyrenees
great_pyrenees_24,16,2,10,15,Great Pyrenees
great_pyrenees_25,16,2,10,15,Great Pyrenees
great_pyrenees_26,16,2,10,15,Great Pyrenees
great_pyrenees_27,16,2,10,15,Great Pyrenees
great_pyrenees_28,16,2,10,15,Great Pyrenees
great_pyrenees_29,16,2,10,15,Great Pyrenees
great_pyrenees_2,16,2,10,15,Great Pyrenees
great_pyrenees_30,16,2,10,15,Great Pyrenees
great_pyrenees_31,16,2,10,15,Great Pyrenees
great_pyrenees_32,16,2,10,15,Great Pyrenees
great_pyrenees_33,16,2,10,15,Great Pyrenees
great_pyrenees_34,16,2,10,15,Great Pyrenees
great_pyrenees_35,16,2,10,15,Great Pyrenees
great_pyrenees_36,16,2,10,15,Great Pyrenees
great_pyrenees_37,16,2,10,15,Great Pyrenees
great_pyrenees_38,16,2,10,15,Great Pyrenees
great_pyrenees_39,16,2,10,15,Great Pyrenees
great_pyrenees_3,16,2,10,15,Great Pyrenees
great_pyrenees_40,16,2,10,15,Great Pyrenees
great_pyrenees_41,16,2,10,15,Great Pyrenees
great_pyrenees_42,16,2,10,15,Great Pyrenees
great_pyrenees_43,16,2,10,15,Great Pyrenees
great_pyrenees_44,16,2,10,15,Great Pyrenees
great_pyrenees_45,16,2,10,15,Great Pyrenees
great_pyrenees_46,16,2,10,15,Great Pyrenees
great_pyrenees_47,16,2,10,15,Great Pyrenees
great_pyrenees_48,16,2,10,15,Great Pyrenees
great_pyrenees_49,16,2,10,15,Great Pyrenees
great_pyrenees_4,16,2,10,15,Great Pyrenees
great_pyrenees_50,16,2,10,15,Great Pyrenees
great_pyrenees_51,16,2,10,15,Great Pyrenees
great_pyrenees_52,16,2,10,15,Great Pyrenees
great_pyrenees_53,16,2,10,15,Great Pyrenees
great_pyrenees_54,16,2,10,15,Great Pyrenees
great_pyrenees_55,16,2,10,15,Great Pyrenees
great_pyrenees_56,16,2,10,15,Great Pyrenees
great_pyrenees_57,16,2,10,15,Great Pyrenees
great_pyrenees_58,16,2,10,15,Great Pyrenees
great_pyrenees_59,16,2,10,15,Great Pyrenees
great_pyrenees_5,16,2,10,15,Great Pyrenees
great_pyrenees_60,16,2,10,15,Great Pyrenees
great_pyrenees_61,16,2,10,15,Great Pyrenees
great_pyrenees_62,16,2,10,15,Great Pyrenees
great_pyrenees_63,16,2,10,15,Great Pyrenees
great_pyrenees_64,16,2,10,15,Great Pyrenees
great_pyrenees_65,16,2,10,15,Great Pyrenees
great_pyrenees_66,16,2,10,15,Great Pyrenees
great_pyrenees_67,16,2,10,15,Great Pyrenees
great_pyrenees_68,16,2,10,15,Great Pyrenees
great_pyrenees_69,16,2,10,15,Great Pyrenees
great_pyrenees_6,16,2,10,15,Great Pyrenees
great_pyrenees_70,16,2,10,15,Great Pyrenees
great_pyrenees_71,16,2,10,15,Great Pyrenees
great_pyrenees_72,16,2,10,15,Great Pyrenees
great_pyrenees_73,16,2,10,15,Great Pyrenees
great_pyrenees_74,16,2,10,15,Great Pyrenees
great_pyrenees_75,16,2,10,15,Great Pyrenees
great_pyrenees_76,16,2,10,15,Great Pyrenees
great_pyrenees_77,16,2,10,15,Great Pyrenees
great_pyrenees_78,16,2,10,15,Great Pyrenees
great_pyrenees_79,16,2,10,15,Great Pyrenees
great_pyrenees_7,16,2,10,15,Great Pyrenees
great_pyrenees_80,16,2,10,15,Great Pyrenees
great_pyrenees_81,16,2,10,15,Great Pyrenees
great_pyrenees_82,16,2,10,15,Great Pyrenees
great_pyrenees_83,16,2,10,15,Great Pyrenees
great_pyrenees_84,16,2,10,15,Great Pyrenees
great_pyrenees_85,16,2,10,15,Great Pyrenees
great_pyrenees_86,16,2,10,15,Great Pyrenees
great_pyrenees_87,16,2,10,15,Great Pyrenees
great_pyrenees_88,16,2,10,15,Great Pyrenees
great_pyrenees_89,16,2,10,15,Great Pyrenees
great_pyrenees_8,16,2,10,15,Great Pyrenees
great_pyrenees_90,16,2,10,15,Great Pyrenees
great_pyrenees_91,16,2,10,15,Great Pyrenees
great_pyrenees_92,16,2,10,15,Great Pyrenees
great_pyrenees_93,16,2,10,15,Great Pyrenees
great_pyrenees_94,16,2,10,15,Great Pyrenees
great_pyrenees_95,16,2,10,15,Great Pyrenees
great_pyrenees_96,16,2,10,15,Great Pyrenees
great_pyrenees_97,16,2,10,15,Great Pyrenees
great_pyrenees_98,16,2,10,15,Great Pyrenees
great_pyrenees_99,16,2,10,15,Great Pyrenees
great_pyrenees_9,16,2,10,15,Great Pyrenees
havanese_191,17,2,11,16,Havanese
havanese_192,17,2,11,16,Havanese
havanese_193,17,2,11,16,Havanese
havanese_194,17,2,11,16,Havanese
havanese_195,17,2,11,16,Havanese
havanese_196,17,2,11,16,Havanese
havanese_197,17,2,11,16,Havanese
havanese_198,17,2,11,16,Havanese
havanese_199,17,2,11,16,Havanese
havanese_19,17,2,11,16,Havanese
havanese_1,17,2,11,16,Havanese
havanese_200,17,2,11,16,Havanese
havanese_20,17,2,11,16,Havanese
havanese_21,17,2,11,16,Havanese
havanese_22,17,2,11,16,Havanese
havanese_23,17,2,11,16,Havanese
havanese_24,17,2,11,16,Havanese
havanese_25,17,2,11,16,Havanese
havanese_26,17,2,11,16,Havanese
havanese_27,17,2,11,16,Havanese
havanese_28,17,2,11,16,Havanese
havanese_29,17,2,11,16,Havanese
havanese_2,17,2,11,16,Havanese
havanese_30,17,2,11,16,Havanese
havanese_31,17,2,11,16,Havanese
havanese_32,17,2,11,16,Havanese
havanese_33,17,2,11,16,Havanese
havanese_34,17,2,11,16,Havanese
havanese_35,17,2,11,16,Havanese
havanese_36,17,2,11,16,Havanese
havanese_37,17,2,11,16,Havanese
havanese_38,17,2,11,16,Havanese
havanese_39,17,2,11,16,Havanese
havanese_3,17,2,11,16,Havanese
havanese_40,17,2,11,16,Havanese
havanese_41,17,2,11,16,Havanese
havanese_42,17,2,11,16,Havanese
havanese_43,17,2,11,16,Havanese
havanese_44,17,2,11,16,Havanese
havanese_45,17,2,11,16,Havanese
havanese_46,17,2,11,16,Havanese
havanese_47,17,2,11,16,Havanese
havanese_48,17,2,11,16,Havanese
havanese_49,17,2,11,16,Havanese
havanese_4,17,2,11,16,Havanese
havanese_50,17,2,11,16,Havanese
havanese_51,17,2,11,16,Havanese
havanese_52,17,2,11,16,Havanese
havanese_53,17,2,11,16,Havanese
havanese_54,17,2,11,16,Havanese
havanese_55,17,2,11,16,Havanese
havanese_56,17,2,11,16,Havanese
havanese_57,17,2,11,16,Havanese
havanese_58,17,2,11,16,Havanese
havanese_59,17,2,11,16,Havanese
havanese_5,17,2,11,16,Havanese
havanese_60,17,2,11,16,Havanese
havanese_61,17,2,11,16,Havanese
havanese_62,17,2,11,16,Havanese
havanese_63,17,2,11,16,Havanese
havanese_64,17,2,11,16,Havanese
havanese_65,17,2,11,16,Havanese
havanese_66,17,2,11,16,Havanese
havanese_67,17,2,11,16,Havanese
havanese_68,17,2,11,16,Havanese
havanese_69,17,2,11,16,Havanese
havanese_6,17,2,11,16,Havanese
havanese_70,17,2,11,16,Havanese
havanese_71,17,2,11,16,Havanese
havanese_72,17,2,11,16,Havanese
havanese_73,17,2,11,16,Havanese
havanese_74,17,2,11,16,Havanese
havanese_75,17,2,11,16,Havanese
havanese_76,17,2,11,16,Havanese
havanese_77,17,2,11,16,Havanese
havanese_78,17,2,11,16,Havanese
havanese_79,17,2,11,16,Havanese
havanese_7,17,2,11,16,Havanese
havanese_80,17,2,11,16,Havanese
havanese_81,17,2,11,16,Havanese
havanese_82,17,2,11,16,Havanese
havanese_83,17,2,11,16,Havanese
havanese_84,17,2,11,16,Havanese
havanese_85,17,2,11,16,Havanese
havanese_86,17,2,11,16,Havanese
havanese_87,17,2,11,16,Havanese
havanese_88,17,2,11,16,Havanese
havanese_89,17,2,11,16,Havanese
havanese_8,17,2,11,16,Havanese
havanese_90,17,2,11,16,Havanese
havanese_91,17,2,11,16,Havanese
havanese_92,17,2,11,16,Havanese
havanese_93,17,2,11,16,Havanese
havanese_94,17,2,11,16,Havanese
havanese_95,17,2,11,16,Havanese
havanese_96,17,2,11,16,Havanese
havanese_97,17,2,11,16,Havanese
havanese_98,17,2,11,16,Havanese
havanese_99,17,2,11,16,Havanese
havanese_9,17,2,11,16,Havanese
japanese_chin_191,18,2,12,17,Japanese Chin
japanese_chin_192,18,2,12,17,Japanese Chin
japanese_chin_193,18,2,12,17,Japanese Chin
japanese_chin_194,18,2,12,17,Japanese Chin
japanese_chin_195,18,2,12,17,Japanese Chin
japanese_chin_196,18,2,12,17,Japanese Chin
japanese_chin_197,18,2,12,17,Japanese Chin
japanese_chin_198,18,2,12,17,Japanese Chin
japanese_chin_199,18,2,12,17,Japanese Chin
japanese_chin_19,18,2,12,17,Japanese Chin
japanese_chin_1,18,2,12,17,Japanese Chin
japanese_chin_200,18,2,12,17,Japanese Chin
japanese_chin_20,18,2,12,17,Japanese Chin
japanese_chin_21,18,2,12,17,Japanese Chin
japanese_chin_22,18,2,12,17,Japanese Chin
japanese_chin_23,18,2,12,17,Japanese Chin
japanese_chin_24,18,2,12,17,Japanese Chin
japanese_chin_25,18,2,12,17,Japanese Chin
japanese_chin_26,18,2,12,17,Japanese Chin
japanese_chin_27,18,2,12,17,Japanese Chin
japanese_chin_28,18,2,12,17,Japanese Chin
japanese_chin_29,18,2,12,17,Japanese Chin
japanese_chin_2,18,2,12,17,Japanese Chin
japanese_chin_30,18,2,12,17,Japanese Chin
japanese_chin_31,18,2,12,17,Japanese Chin
japanese_chin_32,18,2,12,17,Japanese Chin
japanese_chin_33,18,2,12,17,Japanese Chin
japanese_chin_34,18,2,12,17,Japanese Chin
japanese_chin_35,18,2,12,17,Japanese Chin
japanese_chin_36,18,2,12,17,Japanese Chin
japanese_chin_37,18,2,12,17,Japanese Chin
japanese_chin_38,18,2,12,17,Japanese Chin
japanese_chin_39,18,2,12,17,Japanese Chin
japanese_chin_3,18,2,12,17,Japanese Chin
japanese_chin_40,18,2,12,17,Japanese Chin
japanese_chin_41,18,2,12,17,Japanese Chin
japanese_chin_42,18,2,12,17,Japanese Chin
japanese_chin_43,18,2,12,17,Japanese Chin
japanese_chin_44,18,2,12,17,Japanese Chin
japanese_chin_45,18,2,12,17,Japanese Chin
japanese_chin_46,18,2,12,17,Japanese Chin
japanese_chin_47,18,2,12,17,Japanese Chin
japanese_chin_48,18,2,12,17,Japanese Chin
japanese_chin_49,18,2,12,17,Japanese Chin
japanese_chin_4,18,2,12,17,Japanese Chin
japanese_chin_50,18,2,12,17,Japanese Chin
japanese_chin_51,18,2,12,17,Japanese Chin
japanese_chin_52,18,2,12,17,Japanese Chin
japanese_chin_53,18,2,12,17,Japanese Chin
japanese_chin_54,18,2,12,17,Japanese Chin
japanese_chin_55,18,2,12,17,Japanese Chin
japanese_chin_56,18,2,12,17,Japanese Chin
japanese_chin_57,18,2,12,17,Japanese Chin
japanese_chin_58,18,2,12,17,Japanese Chin
japanese_chin_59,18,2,12,17,Japanese Chin
japanese_chin_5,18,2,12,17,Japanese Chin
japanese_chin_60,18,2,12,17,Japanese Chin
japanese_chin_61,18,2,12,17,Japanese Chin
japanese_chin_62,18,2,12,17,Japanese Chin
japanese_chin_63,18,2,12,17,Japanese Chin
japanese_chin_64,18,2,12,17,Japanese Chin
japanese_chin_65,18,2,12,17,Japanese Chin
japanese_chin_66,18,2,12,17,Japanese Chin
japanese_chin_67,18,2,12,17,Japanese Chin
japanese_chin_68,18,2,12,17,Japanese Chin
japanese_chin_69,18,2,12,17,Japanese Chin
japanese_chin_6,18,2,12,17,Japanese Chin
japanese_chin_70,18,2,12,17,Japanese Chin
japanese_chin_71,18,2,12,17,Japanese Chin
japanese_chin_72,18,2,12,17,Japanese Chin
japanese_chin_73,18,2,12,17,Japanese Chin
japanese_chin_74,18,2,12,17,Japanese Chin
japanese_chin_75,18,2,12,17,Japanese Chin
japanese_chin_76,18,2,12,17,Japanese Chin
japanese_chin_77,18,2,12,17,Japanese Chin
japanese_chin_78,18,2,12,17,Japanese Chin
japanese_chin_79,18,2,12,17,Japanese Chin
japanese_chin_7,18,2,12,17,Japanese Chin
japanese_chin_80,18,2,12,17,Japanese Chin
japanese_chin_81,18,2,12,17,Japanese Chin
japanese_chin_82,18,2,12,17,Japanese Chin
japanese_chin_83,18,2,12,17,Japanese Chin
japanese_chin_84,18,2,12,17,Japanese Chin
japanese_chin_85,18,2,12,17,Japanese Chin
japanese_chin_86,18,2,12,17,Japanese Chin
japanese_chin_87,18,2,12,17,Japanese Chin
japanese_chin_88,18,2,12,17,Japanese Chin
japanese_chin_89,18,2,12,17,Japanese Chin
japanese_chin_8,18,2,12,17,Japanese Chin
japanese_chin_90,18,2,12,17,Japanese Chin
japanese_chin_91,18,2,12,17,Japanese Chin
japanese_chin_92,18,2,12,17,Japanese Chin
japanese_chin_93,18,2,12,17,Japanese Chin
japanese_chin_94,18,2,12,17,Japanese Chin
japanese_chin_95,18,2,12,17,Japanese Chin
japanese_chin_96,18,2,12,17,Japanese Chin
japanese_chin_97,18,2,12,17,Japanese Chin
japanese_chin_98,18,2,12,17,Japanese Chin
japanese_chin_99,18,2,12,17,Japanese Chin
japanese_chin_9,18,2,12,17,Japanese Chin
keeshond_191,19,2,13,18,Keeshond
keeshond_192,19,2,13,18,Keeshond
keeshond_193,19,2,13,18,Keeshond
keeshond_194,19,2,13,18,Keeshond
keeshond_195,19,2,13,18,Keeshond
keeshond_196,19,2,13,18,Keeshond
keeshond_197,19,2,13,18,Keeshond
keeshond_198,19,2,13,18,Keeshond
keeshond_199,19,2,13,18,Keeshond
keeshond_19,19,2,13,18,Keeshond
keeshond_1,19,2,13,18,Keeshond
keeshond_200,19,2,13,18,Keeshond
keeshond_20,19,2,13,18,Keeshond
keeshond_21,19,2,13,18,Keeshond
keeshond_22,19,2,13,18,Keeshond
keeshond_23,19,2,13,18,Keeshond
keeshond_24,19,2,13,18,Keeshond
keeshond_25,19,2,13,18,Keeshond
keeshond_26,19,2,13,18,Keeshond
keeshond_27,19,2,13,18,Keeshond
keeshond_28,19,2,13,18,Keeshond
keeshond_29,19,2,13,18,Keeshond
keeshond_2,19,2,13,18,Keeshond
keeshond_30,19,2,13,18,Keeshond
keeshond_31,19,2,13,18,Keeshond
keeshond_32,19,2,13,18,Keeshond
keeshond_33,19,2,13,18,Keeshond
keeshond_34,19,2,13,18,Keeshond
keeshond_35,19,2,13,18,Keeshond
keeshond_36,19,2,13,18,Keeshond
keeshond_37,19,2,13,18,Keeshond
keeshond_38,19,2,13,18,Keeshond
keeshond_39,19,2,13,18,Keeshond
keeshond_3,19,2,13,18,Keeshond
keeshond_40,19,2,13,18,Keeshond
keeshond_41,19,2,13,18,Keeshond
keeshond_42,19,2,13,18,Keeshond
keeshond_43,19,2,13,18,Keeshond
keeshond_44,19,2,13,18,Keeshond
keeshond_45,19,2,13,18,Keeshond
keeshond_46,19,2,13,18,Keeshond
keeshond_47,19,2,13,18,Keeshond
keeshond_48,19,2,13,18,Keeshond
keeshond_49,19,2,13,18,Keeshond
keeshond_4,19,2,13,18,Keeshond
keeshond_50,19,2,13,18,Keeshond
keeshond_51,19,2,13,18,Keeshond
keeshond_52,19,2,13,18,Keeshond
keeshond_53,19,2,13,18,Keeshond
keeshond_54,19,2,13,18,Keeshond
keeshond_55,19,2,13,18,Keeshond
keeshond_56,19,2,13,18,Keeshond
keeshond_57,19,2,13,18,Keeshond
keeshond_58,19,2,13,18,Keeshond
keeshond_5,19,2,13,18,Keeshond
keeshond_60,19,2,13,18,Keeshond
keeshond_61,19,2,13,18,Keeshond
keeshond_62,19,2,13,18,Keeshond
keeshond_63,19,2,13,18,Keeshond
keeshond_64,19,2,13,18,Keeshond
keeshond_65,19,2,13,18,Keeshond
keeshond_66,19,2,13,18,Keeshond
keeshond_67,19,2,13,18,Keeshond
keeshond_68,19,2,13,18,Keeshond
keeshond_69,19,2,13,18,Keeshond
keeshond_6,19,2,13,18,Keeshond
keeshond_70,19,2,13,18,Keeshond
keeshond_71,19,2,13,18,Keeshond
keeshond_72,19,2,13,18,Keeshond
keeshond_73,19,2,13,18,Keeshond
keeshond_74,19,2,13,18,Keeshond
keeshond_75,19,2,13,18,Keeshond
keeshond_76,19,2,13,18,Keeshond
keeshond_77,19,2,13,18,Keeshond
keeshond_78,19,2,13,18,Keeshond
keeshond_79,19,2,13,18,Keeshond
keeshond_7,19,2,13,18,Keeshond
keeshond_80,19,2,13,18,Keeshond
keeshond_81,19,2,13,18,Keeshond
keeshond_82,19,2,13,18,Keeshond
keeshond_83,19,2,13,18,Keeshond
keeshond_84,19,2,13,18,Keeshond
keeshond_85,19,2,13,18,Keeshond
keeshond_86,19,2,13,18,Keeshond
keeshond_87,19,2,13,18,Keeshond
keeshond_88,19,2,13,18,Keeshond
keeshond_89,19,2,13,18,Keeshond
keeshond_8,19,2,13,18,Keeshond
keeshond_90,19,2,13,18,Keeshond
keeshond_91,19,2,13,18,Keeshond
keeshond_92,19,2,13,18,Keeshond
keeshond_93,19,2,13,18,Keeshond
keeshond_94,19,2,13,18,Keeshond
keeshond_95,19,2,13,18,Keeshond
keeshond_96,19,2,13,18,Keeshond
keeshond_97,19,2,13,18,Keeshond
keeshond_98,19,2,13,18,Keeshond
keeshond_99,19,2,13,18,Keeshond
keeshond_9,19,2,13,18,Keeshond
leonberger_191,20,2,14,19,Leonberger
leonberger_192,20,2,14,19,Leonberger
leonberger_193,20,2,14,19,Leonberger
leonberger_194,20,2,14,19,Leonberger
leonberger_195,20,2,14,19,Leonberger
leonberger_196,20,2,14,19,Leonberger
leonberger_197,20,2,14,19,Leonberger
leonberger_198,20,2,14,19,Leonberger
leonberger_199,20,2,14,19,Leonberger
leonberger_19,20,2,14,19,Leonberger
leonberger_1,20,2,14,19,Leonberger
leonberger_200,20,2,14,19,Leonberger
leonberger_20,20,2,14,19,Leonberger
leonberger_21,20,2,14,19,Leonberger
leonberger_22,20,2,14,19,Leonberger
leonberger_23,20,2,14,19,Leonberger
leonberger_24,20,2,14,19,Leonberger
leonberger_25,20,2,14,19,Leonberger
leonberger_26,20,2,14,19,Leonberger
leonberger_27,20,2,14,19,Leonberger
leonberger_28,20,2,14,19,Leonberger
leonberger_29,20,2,14,19,Leonberger
leonberger_2,20,2,14,19,Leonberger
leonberger_30,20,2,14,19,Leonberger
leonberger_31,20,2,14,19,Leonberger
leonberger_32,20,2,14,19,Leonberger
leonberger_33,20,2,14,19,Leonberger
leonberger_34,20,2,14,19,Leonberger
leonberger_35,20,2,14,19,Leonberger
leonberger_36,20,2,14,19,Leonberger
leonberger_37,20,2,14,19,Leonberger
leonberger_38,20,2,14,19,Leonberger
leonberger_39,20,2,14,19,Leonberger
leonberger_3,20,2,14,19,Leonberger
leonberger_40,20,2,14,19,Leonberger
leonberger_41,20,2,14,19,Leonberger
leonberger_42,20,2,14,19,Leonberger
leonberger_43,20,2,14,19,Leonberger
leonberger_44,20,2,14,19,Leonberger
leonberger_45,20,2,14,19,Leonberger
leonberger_46,20,2,14,19,Leonberger
leonberger_47,20,2,14,19,Leonberger
leonberger_48,20,2,14,19,Leonberger
leonberger_49,20,2,14,19,Leonberger
leonberger_4,20,2,14,19,Leonberger
leonberger_50,20,2,14,19,Leonberger
leonberger_51,20,2,14,19,Leonberger
leonberger_52,20,2,14,19,Leonberger
leonberger_53,20,2,14,19,Leonberger
leonberger_54,20,2,14,19,Leonberger
leonberger_55,20,2,14,19,Leonberger
leonberger_56,20,2,14,19,Leonberger
leonberger_57,20,2,14,19,Leonberger
leonberger_58,20,2,14,19,Leonberger
leonberger_59,20,2,14,19,Leonberger
leonberger_5,20,2,14,19,Leonberger
leonberger_60,20,2,14,19,Leonberger
leonberger_61,20,2,14,19,Leonberger
leonberger_62,20,2,14,19,Leonberger
leonberger_63,20,2,14,19,Leonberger
leonberger_64,20,2,14,19,Leonberger
leonberger_65,20,2,14,19,Leonberger
leonberger_66,20,2,14,19,Leonberger
leonberger_67,20,2,14,19,Leonberger
leonberger_68,20,2,14,19,Leonberger
leonberger_69,20,2,14,19,Leonberger
leonberger_6,20,2,14,19,Leonberger
leonberger_70,20,2,14,19,Leonberger
leonberger_71,20,2,14,19,Leonberger
leonberger_72,20,2,14,19,Leonberger
leonberger_73,20,2,14,19,Leonberger
leonberger_74,20,2,14,19,Leonberger
leonberger_75,20,2,14,19,Leonberger
leonberger_76,20,2,14,19,Leonberger
leonberger_77,20,2,14,19,Leonberger
leonberger_78,20,2,14,19,Leonberger
leonberger_79,20,2,14,19,Leonberger
leonberger_7,20,2,14,19,Leonberger
leonberger_80,20,2,14,19,Leonberger
leonberger_81,20,2,14,19,Leonberger
leonberger_82,20,2,14,19,Leonberger
leonberger_83,20,2,14,19,Leonberger
leonberger_84,20,2,14,19,Leonberger
leonberger_85,20,2,14,19,Leonberger
leonberger_86,20,2,14,19,Leonberger
leonberger_87,20,2,14,19,Leonberger
leonberger_88,20,2,14,19,Leonberger
leonberger_89,20,2,14,19,Leonberger
leonberger_8,20,2,14,19,Leonberger
leonberger_90,20,2,14,19,Leonberger
leonberger_91,20,2,14,19,Leonberger
leonberger_92,20,2,14,19,Leonberger
leonberger_93,20,2,14,19,Leonberger
leonberger_94,20,2,14,19,Leonberger
leonberger_95,20,2,14,19,Leonberger
leonberger_96,20,2,14,19,Leonberger
leonberger_97,20,2,14,19,Leonberger
leonberger_98,20,2,14,19,Leonberger
leonberger_99,20,2,14,19,Leonberger
leonberger_9,20,2,14,19,Leonberger
miniature_pinscher_191,22,2,15,21,Miniature Pinscher
miniature_pinscher_192,22,2,15,21,Miniature Pinscher
miniature_pinscher_193,22,2,15,21,Miniature Pinscher
miniature_pinscher_194,22,2,15,21,Miniature Pinscher
miniature_pinscher_195,22,2,15,21,Miniature Pinscher
miniature_pinscher_196,22,2,15,21,Miniature Pinscher
miniature_pinscher_197,22,2,15,21,Miniature Pinscher
miniature_pinscher_198,22,2,15,21,Miniature Pinscher
miniature_pinscher_199,22,2,15,21,Miniature Pinscher
miniature_pinscher_19,22,2,15,21,Miniature Pinscher
miniature_pinscher_1,22,2,15,21,Miniature Pinscher
miniature_pinscher_200,22,2,15,21,Miniature Pinscher
miniature_pinscher_20,22,2,15,21,Miniature Pinscher
miniature_pinscher_21,22,2,15,21,Miniature Pinscher
miniature_pinscher_22,22,2,15,21,Miniature Pinscher
miniature_pinscher_23,22,2,15,21,Miniature Pinscher
